[train: 1, 700 / 1875] FPS: 29.0 (46.2)  ,  DataTime: 0.437 (0.016)  ,  ForwardTime: 0.652  ,  TotalTime: 1.104  ,  Loss/total: 2.03228  ,  Loss/giou: 0.54274  ,  Loss/l1: 0.05707  ,  Loss/location: 0.66143  ,  IoU: 0.51665  ,  Loss/vib_kl: 0.00001  ,  VIB/alpha_rgb: -0.00046  ,  VIB/alpha_dte: -0.00124  ,  Repair/alpha: 0.02245
[train: 1, 750 / 1875] FPS: 29.0 (46.7)  ,  DataTime: 0.437 (0.016)  ,  ForwardTime: 0.652  ,  TotalTime: 1.104  ,  Loss/total: 2.01951  ,  Loss/giou: 0.53756  ,  Loss/l1: 0.05668  ,  Loss/location: 0.66097  ,  IoU: 0.52177  ,  Loss/vib_kl: 0.00001  ,  VIB/alpha_rgb: -0.00041  ,  VIB/alpha_dte: -0.00134  ,  Repair/alpha: 0.02330
[train: 1, 800 / 1875] FPS: 28.6 (46.3)  ,  DataTime: 0.453 (0.016)  ,  ForwardTime: 0.652  ,  TotalTime: 1.121  ,  Loss/total: 2.00977  ,  Loss/giou: 0.53356  ,  Loss/l1: 0.05634  ,  Loss/location: 0.66091  ,  IoU: 0.52569  ,  Loss/vib_kl: 0.00001  ,  VIB/alpha_rgb: -0.00037  ,  VIB/alpha_dte: -0.00144  ,  Repair/alpha: 0.02408
[train: 1, 850 / 1875] FPS: 28.7 (45.7)  ,  DataTime: 0.448 (0.016)  ,  ForwardTime: 0.652  ,  TotalTime: 1.115  ,  Loss/total: 1.99994  ,  Loss/giou: 0.52932  ,  Loss/l1: 0.05602  ,  Loss/location: 0.66119  ,  IoU: 0.52979  ,  Loss/vib_kl: 0.00001  ,  VIB/alpha_rgb: -0.00034  ,  VIB/alpha_dte: -0.00154  ,  Repair/alpha: 0.02481
[train: 1, 900 / 1875] FPS: 28.8 (46.7)  ,  DataTime: 0.443 (0.016)  ,  ForwardTime: 0.652  ,  TotalTime: 1.110  ,  Loss/total: 1.98793  ,  Loss/giou: 0.52494  ,  Loss/l1: 0.05560  ,  Loss/location: 0.66005  ,  IoU: 0.53390  ,  Loss/vib_kl: 0.00002  ,  VIB/alpha_rgb: -0.00031  ,  VIB/alpha_dte: -0.00166  ,  Repair/alpha: 0.02546
[train: 1, 950 / 1875] FPS: 29.0 (46.3)  ,  DataTime: 0.435 (0.016)  ,  ForwardTime: 0.651  ,  TotalTime: 1.102  ,  Loss/total: 1.97671  ,  Loss/giou: 0.52075  ,  Loss/l1: 0.05519  ,  Loss/location: 0.65922  ,  IoU: 0.53775  ,  Loss/vib_kl: 0.00002  ,  VIB/alpha_rgb: -0.00030  ,  VIB/alpha_dte: -0.00177  ,  Repair/alpha: 0.02609
[train: 1, 1000 / 1875] FPS: 29.2 (46.7)  ,  DataTime: 0.427 (0.016)  ,  ForwardTime: 0.652  ,  TotalTime: 1.094  ,  Loss/total: 1.96931  ,  Loss/giou: 0.51755  ,  Loss/l1: 0.05492  ,  Loss/location: 0.65959  ,  IoU: 0.54088  ,  Loss/vib_kl: 0.00002  ,  VIB/alpha_rgb: -0.00029  ,  VIB/alpha_dte: -0.00187  ,  Repair/alpha: 0.02666
[train: 1, 1050 / 1875] FPS: 29.5 (45.2)  ,  DataTime: 0.418 (0.016)  ,  ForwardTime: 0.652  ,  TotalTime: 1.086  ,  Loss/total: 1.96191  ,  Loss/giou: 0.51444  ,  Loss/l1: 0.05466  ,  Loss/location: 0.65972  ,  IoU: 0.54378  ,  Loss/vib_kl: 0.00002  ,  VIB/alpha_rgb: -0.00028  ,  VIB/alpha_dte: -0.00196  ,  Repair/alpha: 0.02722
[train: 1, 1100 / 1875] FPS: 29.6 (45.6)  ,  DataTime: 0.415 (0.016)  ,  ForwardTime: 0.652  ,  TotalTime: 1.082  ,  Loss/total: 1.95460  ,  Loss/giou: 0.51159  ,  Loss/l1: 0.05442  ,  Loss/location: 0.65929  ,  IoU: 0.54643  ,  Loss/vib_kl: 0.00002  ,  VIB/alpha_rgb: -0.00027  ,  VIB/alpha_dte: -0.00205  ,  Repair/alpha: 0.02775
[train: 1, 1150 / 1875] FPS: 29.7 (39.0)  ,  DataTime: 0.410 (0.016)  ,  ForwardTime: 0.652  ,  TotalTime: 1.078  ,  Loss/total: 1.94875  ,  Loss/giou: 0.50913  ,  Loss/l1: 0.05419  ,  Loss/location: 0.65954  ,  IoU: 0.54874  ,  Loss/vib_kl: 0.00002  ,  VIB/alpha_rgb: -0.00026  ,  VIB/alpha_dte: -0.00214  ,  Repair/alpha: 0.02822
